-85.902,264.85,-75.349
-85.753,264.66,-75.373
-85.642,264.52,-75.387
-85.496,264.41,-75.374
-85.262,264.24,-75.317
-84.969,264.02,-75.308
-84.751,263.82,-75.31
-84.567,263.5,-75.312
-84.406,263.17,-75.322
-84.186,262.76,-75.342
-84.009,262.42,-75.372
-83.709,261.93,-75.433
-83.485,261.56,-75.485
-83.338,261.3,-75.521
-83.236,261.11,-75.545
-83.176,260.97,-75.562
-83.169,260.91,-75.569
-83.226,260.93,-75.591
-83.442,261.15,-75.673
-83.861,262.08,-75.879
-84.117,263.3,-76.454
-84.183,266.19,-78.304
-83.508,269.12,-79.878
-81.801,272.35,-80.658
-79.318,277.84,-80.771
-76.116,284.06,-81.231
-72.016,289.5,-81.605
-67.147,294.29,-81.827
-61.69,298.05,-81.423
-56.348,302.31,-81.078
-50.747,304.76,-80.769
-45.116,306.49,-81.027
-41.563,306.96,-81.424
-35.746,305.44,-83.075
-29.932,301.82,-85.09
-25.146,297.21,-86.822
-19.261,289.53,-89.446
-17.315,286.8,-89.959
-9.7301,275.71,-91.624
-6.2487,267.44,-93.976
-3.3605,259.66,-91.692
-1.2659,253.64,-92.76
-0.019968,246.54,-93.669
1.5174,237.75,-94.22
2.7106,230.36,-93.902
1.4437,224.47,-92.933
0.67762,214.71,-92.758
-1.4756,204.79,-93.36
-4.8046,194.9,-93.651
-8.7256,184.25,-93.76
-12.84,173.79,-91.697
-16.526,165.8,-89.327
-21.807,158.25,-87.988
-25.481,150.93,-85.661
-30.4,142.87,-84.029
-35.036,134.62,-83.862
-38.169,129.28,-84.07
-42.988,120.23,-84.083
-48.044,111.95,-83.884
-52.036,104.24,-84.596
-54.994,97.198,-84.325
-56.514,91.119,-81.379
-58.511,86.376,-79.669
-59.832,84.027,-76.144
-58.581,82.693,-72.784
-56.907,81.451,-70.073
-55.179,80.528,-68.908
-53.26,80.417,-68.897
-51.121,80.443,-69.512
-45.88,80.585,-69.133
-42.073,81.112,-68.852
-36.819,82.854,-68.194
-30.49,85.465,-66.696
-23.076,87.887,-65.088
-15.85,89.44,-63.712
-9.2906,90.346,-61.715
-3.7998,91.693,-59.66
0.68803,92.992,-59.09
4.8654,95.199,-58.804
7.5041,96.517,-57.737
11.13,97.817,-55.46
13.101,98.541,-54.733
14.712,99.149,-54.409
15.765,99.677,-54.333
16.246,100.07,-54.353
16.622,100.5,-54.323
16.87,100.81,-54.25
17.09,101.34,-54.084
17.264,101.82,-53.94
17.407,102.13,-53.778
