-57.806,298.84,-52.576
-57.65,298.88,-52.635
-57.159,298.96,-52.785
-56.132,299.05,-52.899
-52.733,299.21,-52.904
-47.316,299.51,-52.607
-39.917,301.1,-51.729
-30.369,303.27,-49.493
-19.762,304.75,-47.705
-9.533,304.5,-45.982
0.19981,305.07,-44.646
8.9238,306.89,-43.05
16.3,307.74,-42.162
22.873,307.07,-41.281
26.872,306.78,-40.763
31.868,305.99,-39.336
35.234,305.28,-38.912
37.71,304.33,-38.508
39.105,303,-37.712
39.817,302.21,-37.103
40.098,301.66,-36.932
40.048,300.12,-36.77
39.465,296.53,-36.747
37.798,289.89,-35.48
35.17,281.67,-34.593
32.113,270.58,-33.675
28.587,257.81,-33.969
26.565,248.5,-34.052
23.299,233.61,-34.159
19.983,214.9,-34.535
17.717,201.69,-35.173
15.108,187.29,-34.462
12.429,174.51,-34.227
10.206,163.09,-34.067
8.4267,154.8,-32.826
6.7612,148.13,-32.026
5.0401,142.78,-30.736
3.1685,138.49,-30.195
2.2363,136.29,-29.764
1.0528,133.61,-29.087
0.11396,131.92,-28.783
-0.87498,130.63,-28.682
-1.6407,129.76,-28.692
-2.086,129.24,-28.558
-2.3672,128.96,-28.446
-2.5488,128.81,-28.354
