-66.49,304.77,-64.718
-66.316,304.57,-64.588
-66.267,304.86,-64.283
-66.199,305.05,-64.147
-66.135,305.16,-64.098
-66.022,305.31,-64.048
-65.927,305.42,-64.023
-65.827,305.46,-64
-65.731,305.46,-63.974
-65.594,305.47,-63.966
-65.455,305.48,-63.972
-65.316,305.32,-64.002
-65.069,304.98,-64.06
-64.456,304.19,-64.056
-63.916,303.84,-63.895
-63.615,303.75,-63.781
-63.472,303.77,-63.764
-63.102,303.65,-63.706
-62.917,303.46,-63.686
-62.724,303.1,-63.647
-62.316,302,-63.624
-61.977,298.92,-62.949
-61.755,293.75,-61.823
-62.041,286.56,-59.76
-61.406,280.15,-58.027
-62.567,270.6,-55.942
-62.441,259.83,-52.836
-62.087,253.42,-51.147
-62.362,242.57,-49.242
-62.115,231.3,-48.362
-61.418,221.12,-47.665
-60.53,212.25,-46.417
-59.325,204.73,-45.938
-58.805,198.94,-45.608
-58,194.34,-45.562
-57.177,191.7,-45.541
-55.743,190.57,-45.497
-53.547,190.1,-45.63
-50.28,191.37,-45.221
-45.564,191.45,-45.194
-41.814,191.19,-44.683
-35.863,191.4,-43.284
-30.125,192,-41.618
-23.996,192.6,-39.62
-18.26,191.74,-36.866
-13.851,190.54,-35.645
-10.269,189.3,-34.617
-7.1556,188.32,-33.718
-5.1792,188.19,-32.883
-4.0008,188.73,-32.684
-3.2789,189.59,-32.994
-2.5891,191.93,-34.346
-2.1496,197.81,-36.254
-1.0453,207.39,-39.291
-0.51439,220.66,-41.63
-1.3284,234.55,-44.105
-1.5314,248.19,-45.83
-2.21,260.82,-46.571
-2.7487,270.5,-48.178
-2.9331,276.39,-48.491
-3.069,281.58,-47.865
-3.5393,283.79,-47.681
-3.8481,285.68,-46.812
-4.6193,285.74,-46.621
-7.1415,280.13,-47.6
-9.1876,267.76,-48.869
-10.34,253.76,-49.103
-10.35,244.92,-48.51
-10.789,224.44,-47.443
-9.6455,210.29,-45.605
-8.4759,197.77,-42.78
-7.5252,185.59,-41.19
-6.0615,174.19,-38.376
-5.9962,165.08,-36.388
-6.0933,159.39,-35.768
-6.7316,153.28,-34.889
-7.6963,146.9,-33.036
-9.1306,143.01,-31.712
-10.069,138.08,-30.707
-9.3245,132.3,-29.194
-9.0883,127.73,-27.912
-7.715,123.47,-25.037
-5.9718,119.99,-22.765
-5.5135,118.61,-22.056
-5.1855,117.82,-21.698
-5.0289,117.47,-21.56
-5.0639,117.44,-21.574
-5.1788,117.63,-21.695
-5.3331,118.1,-21.918
-5.5337,119.05,-21.836
-6.1972,120.49,-22.339
