19.682,297.51,57.618
19.401,297.51,57.381
18.523,297.5,57.082
15.049,296.94,56.212
11.67,297,55.528
7.1119,299.02,55.249
25.05,286.25,-30.621
19.84,288.48,-27.571
14.416,292.28,-27.87
8.7346,296.04,-27.623
3.3898,297.99,-28.475
-2.9621,296.47,-30.252
-10.822,289.22,-32.508
-17.607,278.57,-33.051
-21.902,268.47,-34.438
-23.551,258.53,-35.208
-22.965,248.93,-38.033
-22.053,244.47,-39.123
-19.943,239.54,-39.749
-17.734,237.6,-40.719
-14.812,238.09,-41.066
-9.4874,242.86,-40.6
-2.6422,249.64,-38.823
5.4064,255.6,-37.091
14.281,260.36,-34.952
24.1,263.55,-33.536
34.368,262.67,-32.772
44.271,258.33,-31.204
52.863,252.09,-31.158
57.425,246.79,-30.408
62.018,237.69,-29.337
64.182,228.14,-28.195
63.514,218.71,-27.475
59.724,210.12,-27.361
52.738,202.62,-27.46
42.893,197.57,-26.937
30.669,194.03,-28.023
17.543,192.01,-30.285
6.5155,192.01,-30.273
-2.8171,192.77,-29.863
-9.068,193.94,-29.733
-11.487,194.53,-29.786
-12.783,195.28,-29.693
-13.636,195.62,-29.713
-13.902,195.4,-29.75
