-79.291,394.42,-70.449
-79.053,395.13,-70.486
-78.66,396.06,-70.714
-77.127,398.37,-70.98
-75.24,400.47,-71.638
-73.715,404.47,-72.431
-71.707,408.32,-72.813
-68.847,413.86,-72.718
-66.55,419.6,-72.415
-64.753,423.44,-71.615
-63.311,425.52,-71.196
-62.113,426.72,-71.122
-61.425,426.8,-70.99
-62.599,417.37,-71.406
-69.206,396.87,-74.091
-74.747,379.24,-76.711
-83.821,346.32,-75.556
-93.694,308.62,-72.041
-100.19,273.6,-66.772
-104.02,245.16,-61.248
-105.58,225.13,-56.751
-105.76,212.26,-52.934
-106.37,204.85,-50.135
-107.45,198.69,-47.326
-108.84,194.26,-45.512
-109.35,192.24,-44.787
-108.83,191.65,-44.704
-104.46,192.55,-46.159
-98.588,193.47,-47.733
-86.793,191.53,-51.199
-72.631,187.1,-55.341
-58.104,182.87,-56.439
-44.712,176.97,-55.443
-36.167,169.88,-55.049
-31.652,164.59,-54.594
-29.286,160.17,-53.378
-28.528,157.69,-52.499
-28.168,156.6,-52.019
-27.053,156.63,-53.026
-24.588,160.98,-55.863
-22.742,166.13,-58.907
-19.886,179.99,-64.048
-17.683,199.54,-71.996
-15.528,226.99,-81.621
-14.134,247.72,-87.507
-13.488,298.41,-93.827
-12.696,329.41,-91.05
-11.325,361.4,-89.471
-9.76,393.81,-85.991
-11.544,420.61,-85.664
-12.185,441.06,-86.157
-11.66,451.82,-84.291
-15.491,464.82,-82.917
-17.916,471.12,-82.935
-20.475,473.79,-82.856
-23.573,472.23,-84.039
-27.809,456.91,-98.954
-29.532,435.34,-105.34
-33.013,403.99,-106.12
-40.787,365.1,-112.05
-40.104,318.81,-117.45
-41.242,266.45,-115.15
-38.182,214.97,-101.63
-36.924,174.64,-88.245
-36.345,142.94,-75.709
-35.987,121.02,-62.211
-36.179,104.57,-52.618
-37.178,92.122,-44.933
-38.531,84.138,-39.815
-40.227,78.933,-37.074
-40.776,76.749,-35.877
-41.11,75.073,-34.771
