-8.4618,333.2,-35.813
-9.5678,334.81,-36.179
-10.702,335.5,-36.154
-14.155,336.31,-35.316
-20.017,337.19,-34.88
-28.147,337.23,-34.521
-38.827,336.96,-32.44
-51.682,334.96,-29.868
-65.623,330.56,-28.045
-79.912,324.51,-26.107
-93.948,315.97,-23.921
-107.29,305.54,-21.711
-118.45,292.87,-19.636
-126.73,278.12,-16.628
-130.18,266.52,-14.727
-132.25,248.58,-12.626
-129.38,230.91,-10.885
-122.68,214.96,-10.297
-111.88,201.14,-9.8138
-97.391,189.74,-9.9112
-80.164,181.27,-8.7585
-60.604,175.09,-9.8394
-39.715,171.26,-11.62
-13.675,169.72,-12.293
-2.5202,168.76,-11.806
22.194,171.86,-10.149
32.523,174.93,-9.2311
44.337,180.44,-9.8861
53.681,189.49,-10.301
61.104,202.29,-8.5412
64.924,216.95,-9.3638
64.549,231.99,-10.679
61.637,247.93,-12.377
56.795,263.89,-14.727
49.094,278.07,-16.408
40.214,292.31,-17.517
33.734,300.57,-18.327
23.393,310.66,-19.145
13.278,320.28,-19.511
3.3984,326.43,-20.762
-4.9334,331.55,-22.556
-11.31,334.64,-23.783
-16.145,336.46,-24.46
-19.639,338.07,-25.09
-22.507,339.44,-27.151
-24.166,339.96,-27.668
