-28.493,324.52,-34.539
-28.572,322.25,-35.699
-30.605,313.33,-39.088
-35.011,299.56,-42.108
-39.467,285.39,-42.631
-41.84,279.01,-42.286
-43.509,271.93,-41.442
-41.014,268.25,-40.941
-34.028,265.65,-39.739
-23.967,262.65,-37.735
-13.871,259.75,-36.771
-4.8607,257.94,-36.168
1.6384,256.33,-35.768
4.8999,256.32,-35.692
6.5173,262.12,-35.327
6.6592,274.74,-33.202
6.2921,285.09,-31.317
4.696,299.87,-26.323
3.9028,312.02,-23.135
3.4713,323.66,-19.331
3.9221,331.35,-16.649
4.4805,335.38,-15.139
5.0852,338.19,-13.92
5.7759,338.84,-13.862
7.3518,335.78,-15.257
10.959,320.58,-20.624
13.333,303.19,-24.99
13.979,278.35,-29.517
13.743,258.11,-31.125
13.458,248.38,-31.509
11.62,203.77,-30.467
10.525,188.97,-29.132
10.037,178.4,-27.936
9.0763,172.58,-26.941
7.7411,169.4,-25.657
6.7955,167.85,-25.09
6.2818,167.73,-24.996
