-14.056,470.3,-106.7
-12.331,471.38,-108.45
-11.562,471.07,-109.16
-11.257,469.41,-108.82
-15.729,461.05,-112.1
-24.589,450.19,-112.26
-34.252,435.63,-112.46
-46.069,420.18,-113.42
-56.965,405.89,-112.67
-67.827,392.16,-109.71
-72.407,386.3,-107.16
-77.636,376.7,-103.83
-79.842,371.76,-102.31
-78.324,362.08,-102.88
-68.753,356.3,-106.17
-57.694,353.91,-111.01
-41.873,353.54,-117.68
-22.391,357.21,-124
-1.3863,358.23,-129.33
19.183,360.78,-134.06
37.94,363.15,-137.57
54.143,365.98,-138.56
64.771,367.42,-138.13
68.602,365.98,-137.17
69.667,365.34,-136.4
68.867,364.17,-135.57
67.666,363.61,-134.67
64.436,362.91,-133.27
60.415,363.84,-132.35
56.159,366.8,-131.57
53.438,373.68,-130.53
51.375,383.98,-129.56
49.03,394.27,-129.56
47.934,406.96,-129.54
48.634,422.76,-124.11
45.872,434.53,-121.59
43.997,447.43,-118.94
41.131,457.11,-116.48
38.947,462.45,-114.41
35.636,469.84,-113.32
33.757,471.79,-112.18
31.163,472.55,-110.45
24.227,464.41,-114.96
17.423,447.28,-120.56
10.34,425.16,-124.04
1.7669,389.6,-128.66
-8.3216,346.72,-130.36
-16.961,300.61,-129.1
-21.047,257.57,-126.74
-21.271,226.77,-124.82
-19.078,207.82,-123.33
-16.597,199.11,-122.77
-15.393,196.29,-122.7
-14.952,195.61,-122.64
-14.759,195.59,-122.41
-14.861,196.13,-122.29
-15.52,198.06,-121.73
-15.846,198.85,-121.55
-17.695,202.42,-120.52
-18.606,204.51,-120.14
-18.973,206.04,-120.09
