-39.507,416.87,-109.15
-39.725,415.43,-109.53
-39.891,414.48,-109.8
-39.892,413.67,-111.49
-39.693,414.8,-112.57
-38.615,417.13,-115.04
-36.977,421.91,-116.27
-34.243,427.05,-117.19
-31.963,433.1,-118.31
-28.04,440.8,-118.81
-24.535,449.84,-120.88
-18.356,457.88,-123.25
-11.181,464.81,-127.19
-4.8889,472.78,-128.08
1.6529,475.51,-129.65
8.6157,482.26,-127.82
13.384,477.57,-130.52
15.412,470.86,-132.45
16.503,454.4,-133.65
14.965,432.57,-132.9
10.754,405.56,-131.94
9.1128,395.04,-130.56
-2.007,337.33,-126.76
-5.6639,304.42,-118.01
-8.168,272.19,-109.84
-10.895,243.81,-103.7
-12.926,219.12,-98.167
-14.661,194.8,-93.404
-15.277,179.66,-89.28
-14.931,169.03,-86.303
-15.313,163.67,-85.227
-15.3,157.25,-83.841
-14.157,154.58,-84.929
-12.149,152.47,-86.421
-13.111,151.77,-85.712
-13.205,149.36,-85.862
-13.049,147.98,-86.137
-13.028,148.64,-85.928
-13.174,150.96,-85.124
-13.096,151.9,-85.146
-14.568,153.02,-84.391
-14.288,153.75,-84.757
-14.824,154.36,-84.397
