-32.071,271.47,-21.553
-32.203,271.56,-21.484
-32.609,271.87,-21.445
-32.968,272.42,-21.232
-33.152,273.18,-21.048
-32.667,275.36,-20.731
-30.517,278.6,-21.172
-26.584,281.78,-21.392
-20.647,285.4,-22.026
-13.782,288.67,-23.879
-6.9659,289.16,-26.459
-0.38352,288.6,-28.808
5.2837,286.22,-30.438
9.3831,281.96,-31.745
11.536,275.78,-33.097
11.142,266.67,-33.462
7.5432,258.11,-33.418
3.411,251.72,-33.305
-4.783,242.25,-31.402
-10.734,236.69,-29.39
-24.111,222.96,-24.671
-31.504,213.64,-21.241
-35.39,205.91,-16.823
-38.598,197.52,-15.183
-39.497,190.95,-14.962
-37.76,184.61,-15.484
-33.015,180.19,-17.359
-24.134,178.63,-20.46
-15.719,179.88,-23.294
-3.4059,180.1,-26.665
9.2878,180.62,-27.281
16.864,178.89,-27.583
21.066,177.48,-27.716
23.357,177.01,-27.725
24.025,176.57,-27.691
24.624,177.89,-27.608
25.085,178.41,-27.011
24.765,178.54,-26.188
23.914,179.14,-25.139
