18.078,363.6,-16.459
18.135,363.55,-16.41
18.17,363.53,-16.363
18.168,363.53,-16.352
18.167,363.53,-16.331
18.168,363.52,-16.292
18.19,363.37,-16.162
18.195,363.13,-16.089
17.998,361.85,-15.777
17.522,357.5,-16.114
16.505,349.84,-17.267
15.879,341.22,-18.998
15.668,329.48,-21.251
15.421,315.45,-23.612
14.966,299.77,-25.561
14.259,283.33,-28.847
13.747,266.89,-30.898
13.324,251.76,-32.166
12.671,236.91,-32.935
12.225,228.33,-34.124
11.064,216.9,-35.208
9.9056,206.88,-34.71
8.6554,198.65,-35.02
6.8638,189.74,-35.776
4.975,182.61,-35.356
3.5499,176.86,-34.874
2.5363,172.52,-34.39
1.64,168.58,-34.206
1.0753,165.72,-33.63
0.51653,163.12,-33.184
0.2853,161.53,-33.06
0.19303,160.77,-32.991
0.27475,160.54,-32.655
0.24649,160.43,-32.268
0.41577,160.68,-31.898
