31.647,326,-45.64
31.743,326.08,-45.346
30.681,326.12,-45.593
26.122,325.78,-46.198
18.411,328.88,-44.701
9.5076,330.44,-44.471
0.11365,331.5,-45.728
-9.6223,334.79,-45.083
-18.045,336.94,-46.813
-25.091,338.56,-45.533
-30.135,338.82,-44.943
-33.781,336.61,-45.985
-35.55,334.34,-46.87
-37.692,328.78,-48.604
-38.902,318.58,-52.101
-39.431,303.97,-53.06
-39.427,287.34,-54.231
-39.362,281.69,-54.235
-40.11,253.02,-53.55
-39.315,240.63,-53.516
-37.496,231,-53.012
-35.588,226.41,-52.821
-33.365,224.88,-52.65
-31.895,224.75,-52.538
-27.718,228.63,-51.778
-23.608,233.82,-51.096
-18.037,241.93,-49.572
-10.952,249.21,-48.329
-2.173,256.28,-46.039
5.9901,259.71,-46.165
15.197,261.39,-45.472
24.663,259.9,-43.004
34.272,255.73,-40.881
42.834,247.7,-37.806
49.939,239.45,-35.331
54.072,232.78,-33.123
56.907,222.64,-29.987
57.171,213.03,-27.734
54.326,204.88,-25.834
48.249,197.55,-25.14
39.284,191.76,-24.3
28.238,188.46,-24.779
15.374,186.79,-27.189
2.9864,187.17,-28.233
-8.603,188.41,-29.614
-18.653,190.06,-31.784
-24.305,192.04,-32.657
-30.401,194.56,-33.679
-34.827,197.19,-34.274
-37.785,199.76,-34.475
-39.439,201.72,-34.428
-40.345,202.64,-34.362
-41.101,203.02,-34.296
-41.8,203.63,-33.835
-42.494,204.15,-33.131
