-164.13,519.42,-27.043
-164.66,518.33,-26.216
-165.03,516.45,-26.061
-165.66,512.46,-26.25
-166.54,510.67,-26.359
-167.34,508.75,-26.463
-167.87,507.52,-26.612
-168.84,506.6,-26.912
-169.17,505.33,-26.37
-171.71,502.56,-27.585
-172.34,500.22,-28.021
-173.17,498.2,-28.204
-174.23,498.66,-27.793
-175.2,499.68,-26.824
-176.36,500.57,-26.42
-176.76,500.87,-26.269
-177.43,502.99,-25.383
-180.05,508.96,-25.957
-181.28,517.98,-25.865
-178.75,527.84,-27.254
-175.86,535.21,-27.751
-169.1,542.11,-29.549
-163.75,539.32,-29.696
-152.41,552.79,-34.13
-148.76,574.11,-37.1
-140.05,595.28,-34.88
-127.83,600.48,-23.891
-116.73,602.65,-17.368
-107.84,606.29,-13.767
-98.474,612.11,-10.233
-86.297,632.43,-12.088
-70.294,632.51,-16.657
-55.553,649,-14.744
-31.224,650.31,-37.441
-24.6,646.76,-47.082
-23.465,657.63,-43.309
-19.641,662.08,-43.437
-13.377,668.04,-52.823
-13.928,660.37,-64.059
7.1111,655.59,-72.181
29.847,670.41,-57.597
32.631,672.9,-49.886
68.83,648.79,32.156
71.096,642.66,29.081
72.463,638.43,25.841
73.294,637.31,24.828
78.452,630.4,17.501
75.076,617.04,25.533
81.412,595.16,25.29
80.466,581.18,19.205
98.624,564.06,14.49
114.75,547.51,-4.2721
106,538.91,-22.069
97.681,523.72,-24.869
88.117,502.3,-14.95
77.38,492.94,-18.647
63.863,479.31,-7.9552
48.722,467.32,-4.9914
39.391,460.53,-4.3578
32.908,449.87,1.8463
19.634,442.69,3.9568
-7.1177,434.38,6.6875
-33.314,424.23,11.804
-51.48,413.41,13.219
-72.244,400.99,20.478
-85.739,393.25,24.672
-111.68,381.81,19.162
-118.89,373.9,19.1
-117.22,363.17,20.987
-120.74,349.08,21.973
-128.01,334.58,27.345
-139.62,321.05,28.511
-147.13,306.92,34.496
-156.32,294.45,40.505
-164.75,284.59,43.732
-172.62,274.6,44.34
-179.4,266.22,46.357
-177.61,261.38,52.527
-178.5,253.6,56.393
-180.98,249.55,53.93
-180.44,245.64,53.774
-176.96,244.56,55.186
-165.55,246.56,52.723
-154.76,249.96,51.407
-147.3,252.47,51.91
-132.15,257.25,50.139
-112.81,263.1,44.052
-91.075,268.45,42.651
-72.854,272.1,41.933
-52.358,274.08,41.09
-33.236,274.01,40.402
-15.868,272.47,39.961
-3.9795,270.48,40.085
10.586,267.05,40.758
15.111,265.84,41.014
25.471,262.21,41.567
52.062,213.58,-29.097
99.713,174.48,-27.501
113.34,169.09,-23.36
120.72,168.42,-21.25
128.73,171.1,-20.525
134.33,171.84,-18.683
138.92,171.34,-17.397
142.37,171.49,-14.845
143.75,171.95,-13.687
144.69,172.27,-13.266
145.61,172.64,-12.951
146.71,173.18,-12.852
