-47.983,333.16,-26.46
-50.584,334.18,-26.187
-54.351,335.04,-25.453
-60.025,335.29,-24.062
-66.657,334.84,-22.477
-74.504,332.26,-21.001
-83.046,325.47,-19.053
-91.368,311.52,-18.699
-97.647,293.92,-19.208
-99.64,281.22,-18.508
-97.029,247.11,-17.535
-90.087,233.11,-16.185
-72.871,218.42,-17.493
-51.3,211.19,-18.928
-32.784,208.35,-21.089
-20.629,210.87,-24.134
-12.938,217.71,-27.107
-8.3676,233.28,-29.452
-8.5347,250.56,-30.647
-14.397,272.2,-30.298
-23.327,291.81,-29.133
-33.924,309.9,-26.914
-40.791,318.41,-25.509
-51.548,327.26,-23.067
-60.901,330.72,-21.372
-67.797,330.83,-20.092
-71.834,330.4,-19.814
-73.292,329.89,-19.954
-73.577,329.16,-20.736
-72.957,328.07,-21.772
-72.294,327.07,-22.32
-70.926,325.5,-23.586
-69.94,324.46,-24.178
-69.252,323.87,-24.383
-68.677,323.44,-24.584
