-57.74,350.87,-33.692
-58.324,346.21,-35.993
-61.04,340.77,-37.57
-68.488,322.65,-39.791
-74.1,302.81,-38.275
-72.602,287.97,-35.568
-61.905,278.31,-32.926
-44.551,274.18,-32.843
-24.134,273.69,-32.051
-5.639,275.05,-29.866
6.629,278.67,-29.14
10.695,283.98,-29.047
6.3508,299.32,-28.444
1.3676,313.05,-26.869
-4.9348,333.58,-21.405
-7.1206,352.42,-16.221
-4.4499,371.44,-9.503
-0.51764,379.97,-6.4593
3.6776,378.02,-7.8609
8.2338,358.7,-14.083
9.9299,317.92,-24.581
11.462,260.8,-34.854
10.613,225.88,-31.959
9.182,200.78,-29.321
9.4543,190.33,-25.599
9.6053,188.92,-23.507
9.5218,189.82,-21.439
9.3058,196.77,-18.743
9.162,205.43,-18.257
