21.927,313.59,-17.714
21.549,314.17,-17.216
20.897,315.26,-16.905
18.984,317.34,-16.459
15.305,319.91,-17.158
9.2667,322.71,-18.909
2.3467,324.31,-20.354
-5.2402,324.35,-22.128
-9.9532,323.84,-23.247
-17.065,321.65,-25.582
-23.355,314.78,-27.946
-26.922,305.92,-31.649
-28.11,296.94,-33.531
-26.054,286.95,-35.325
-21.745,279.84,-36.049
-15.894,275.22,-35.819
-9.1743,272.53,-34.895
-1.825,272.06,-33.211
5.6456,274.48,-30.599
12.527,277.89,-28.574
16.109,282.5,-26.546
20.028,288.1,-23.571
21.883,295.45,-20.453
22.456,302.15,-19.048
22.407,308.56,-16.68
21.969,313.24,-14.72
21.394,316.63,-13.53
20.835,317.46,-13.577
20.252,317.31,-13.64
19.768,315.72,-14.305
19.768,315.72,-14.305
18.785,298.3,-19.284
17.463,283.44,-22.003
16.016,268.07,-27.187
14.597,250.67,-32.183
12.34,233.38,-34.752
11.021,221.53,-37.417
10.23,213.69,-37.314
9.7851,208.95,-37.044
9.3608,205.64,-38.651
9.147,203.97,-39.113
8.9856,203.53,-38.926
8.9159,203.6,-38.189
8.907,205.19,-36.009
8.7458,205.6,-35.262
8.7785,206.17,-34.779
8.9517,207.25,-34.205
