-11.078,312.46,-34.988
-10.802,313,-35.633
-10.742,313.2,-35.991
-10.631,313.42,-36.322
-10.573,313.52,-36.514
-10.527,313.56,-36.644
-10.494,313.59,-36.705
-10.471,313.61,-36.787
-10.425,313.68,-36.854
-10.382,313.82,-36.92
-10.329,314.01,-36.886
-10.274,314.16,-36.843
-10.227,314.24,-36.845
-10.188,314.29,-36.872
-10.173,314.32,-36.883
-10.008,314.43,-36.956
-9.7982,314.48,-37.033
-9.5677,314.48,-37.104
-9.3716,314.38,-37.149
-9.1838,314.33,-37.182
-8.9141,314.29,-37.198
-8.6277,314.2,-37.212
-8.416,314.11,-37.145
-8.3288,313.92,-37.113
-8.5534,313.52,-37.195
-9.5191,313.23,-37.114
-12.364,311.89,-37.731
-17.873,310.67,-38.08
-22.739,309.81,-37.903
-32.491,307.38,-39.428
-42.575,305.12,-39.08
-52.764,304.02,-38.44
-62.529,303.25,-38.137
-70.242,302.88,-37.118
-76.721,304.83,-35.843
-80.608,305.62,-35.273
-83.084,305.89,-35.34
-84.96,305.51,-36.038
-85.985,303.63,-36.741
-86.484,299.84,-36.92
-86.643,293.23,-37.183
-86.736,284.35,-36.949
-86.455,272.8,-35.023
-85.948,264.28,-33.659
-85.531,250.92,-33.518
-84.975,236.56,-32.458
-84.009,221.9,-31.861
-83.149,206.84,-31.083
-82.588,195.66,-29.672
-81.945,188.9,-28.314
-81.541,186.23,-28.235
-80.77,185.56,-28.435
-77.827,187.97,-28.894
-73.5,194.73,-30.59
-67.994,202.54,-32.049
-61.285,211.05,-33.984
-56.15,216.17,-34.532
-50.205,220.03,-35.24
-36.439,225.01,-36.071
-25.311,226.06,-36.063
-14.469,224.56,-35.89
-3.0909,221.06,-35.071
6.7818,213.77,-32.172
14.405,202.87,-30.537
19.018,189.26,-26.284
20.603,173.16,-22.6
19.653,156.53,-18.227
15.787,137.9,-13.767
9.0766,122.14,-7.7267
3.3844,111.64,-3.9271
-10.108,94.502,-0.28563
-19.927,87.929,4.7124
-32.619,80.519,9.503
-49.396,77.709,13.542
-64.946,78.541,17.357
-79.41,82.845,19.325
-91.352,89.318,20.549
-98.368,95.329,20.726
-103.43,102.37,20.532
-107.19,109.15,20.347
-110.13,116.95,20.107
-109.81,122.65,20.013
-108.4,124.76,20.177
-107.54,127.13,20.193
-107.28,127.74,20.094
-106.58,128.62,19.953
-105.14,128.55,19.799
-103.85,127.99,19.621
-102.22,127.43,19.211
-100.89,126.99,18.755
-99.43,126.57,18.286
-98.305,126.41,18.15
-97.602,126.5,18.088
-97.109,126.73,18.001
-96.852,127.02,17.911
-96.654,126.99,17.968
-96.516,126.82,18.06
-96.173,126.17,18.419
-95.979,125.63,18.622
-96.018,124.92,18.882
-96.029,123.69,19.496
