20.15,371.06,-42.847
19.752,371.77,-42.669
18.474,372.41,-42.762
15.536,373.34,-43.041
9.8886,374.77,-43.501
5.2736,376.24,-43.768
-2.9121,376.42,-45.045
-12.93,377.34,-45.684
-24.099,375.84,-44.035
-35.936,373.29,-42.922
-47.59,367.9,-44.398
-58.596,361.3,-44.49
-66.613,354.23,-42.964
-72.297,343.29,-43.063
-75.09,332.04,-43.867
-74.855,320.39,-45.542
-70.511,308.47,-47.421
-65.543,301.17,-48.28
-55.58,292.55,-48.921
-42.429,283.63,-49.719
-26.987,275.33,-50.043
-10.795,266.77,-49.396
5.4965,257.17,-48.717
21.623,246.7,-47.085
39.133,235.6,-44.419
49.588,226.08,-42.801
58.917,214.22,-40.674
66.003,202.68,-36.112
69.672,192,-31.232
70.149,185.01,-29.998
69.146,175.72,-24.689
64.48,166.91,-20.902
56.74,159.02,-17.406
46.399,152.01,-15.771
33.529,146.4,-13.821
19.611,142.53,-14.613
5.4831,141.23,-15.381
-7.979,144.05,-16.695
-20.022,146.1,-17.633
-31.036,152.13,-18.733
-37.484,158.57,-18.972
-46.874,171.61,-21.176
-50.877,182.97,-22.462
-53.791,194.87,-24.708
-54.583,206.55,-26.632
-52.694,222.36,-26.814
-47.616,234.88,-28.039
-39.975,245.84,-29.544
-30.245,256.7,-30.135
-19.295,267.06,-31.605
-6.8432,277.01,-32.403
5.2037,287.14,-33.231
17.452,297.73,-33.4
26.586,305.01,-33.699
30.875,310.28,-32.965
36.187,322.07,-31.41
38.603,330.56,-30.979
37.89,341.18,-31.256
34.49,352.39,-29.327
28.48,360.57,-28.5
18.942,369.66,-29.601
9.8183,376.89,-29.851
1.6115,380.57,-30.046
-5.5713,382.84,-30.596
-10.711,384.85,-30.863
-13.394,386.02,-30.789
-16.464,387.49,-30.975
-16.846,388.1,-30.855
-17.459,388.35,-31.72
