-9.6216,271.77,-60.957
-10.151,272.84,-60.871
-10.405,273.6,-60.625
-10.43,273.92,-60.425
-10.31,274.27,-59.886
-10.269,274.45,-59.665
-10.226,274.6,-59.508
-9.9716,274.84,-59.14
-9.7945,275.14,-58.673
-9.5956,275.94,-58.175
-9.8671,276.47,-58.381
-10.304,277.74,-58.756
-11.188,279.11,-59.121
-12.621,281.08,-59.971
-13.991,282.36,-60.512
-16.967,283.97,-61.395
-20.962,286.32,-62.892
-26.697,288.35,-64.187
-32.54,289.7,-66.102
-39.419,290.12,-68.258
-46.129,288.54,-69.566
-53.387,284.04,-71.131
-60.657,276.72,-71.725
-68.446,267.03,-72.271
-75.596,254.2,-72.706
-81.148,239.38,-72.297
-83.939,228.45,-71.188
-86.184,212.24,-69.023
-86.369,206.67,-68.302
-82.547,179.52,-63.023
-78.785,168.53,-60.098
-72.034,158.28,-55.488
-64.704,151.3,-51.039
-56.516,147.18,-47.338
-46.718,145.99,-45.299
-37.389,148.02,-43.869
-29.776,153.59,-44.116
-24.792,163.34,-45.546
-22.813,174.97,-46.974
-24.121,181.81,-49.524
-29.794,191.25,-52.412
-37.884,197.57,-55.315
-47.058,200.92,-57.252
-56.279,201.93,-57.958
-63.638,200.92,-58.213
-69.084,197.2,-58.495
-71.837,192.02,-58.319
-72.457,187.45,-58.132
-72.187,184.82,-57.94
-71.759,183.09,-57.962
-71.603,182.16,-58.086
-71.581,181.91,-58.187
-71.758,181.63,-58.367
-72.678,181.59,-58.613
-74.23,182.36,-58.745
-75.221,183.12,-58.809
-75.894,183.8,-58.852
