25.12,305.89,-8.7939
25.077,305.91,-8.7224
25.032,305.96,-8.6344
24.973,306.04,-8.5587
24.89,306.11,-8.538
24.639,306.15,-8.5464
24.44,306.25,-8.5626
24.249,306.57,-8.5721
24.048,307.1,-8.5602
23.852,307.43,-8.5525
23.707,307.58,-8.5199
23.474,307.45,-8.3628
23.313,307.16,-8.2873
22.878,305.41,-8.3279
22.385,303.28,-8.6157
21.186,298.56,-9.4572
19.186,292.78,-10.14
16.59,284.12,-11.717
13.663,272.69,-13.059
11.584,261.86,-15.859
9.4426,249.29,-16.595
7.253,235.51,-18.339
4.684,219.27,-20.046
2.1489,203.74,-21.011
-0.30361,189.97,-21.798
-1.8491,178,-23.393
-2.689,170.63,-24.308
-3.0775,166.2,-24.802
-3.3794,161.16,-23.22
-3.763,157.1,-22.404
-3.8961,156.26,-22.307
-4.419,151.9,-21.779
-4.6206,150.56,-21.894
-4.5404,149.95,-21.358
-4.6571,149.53,-21.097
-4.7327,149.28,-21.011
-4.8266,148.96,-21.176
-4.9307,148.6,-21.496
-5.0557,148.3,-21.764
-5.0896,148.14,-21.907
-5.0325,148.13,-21.764
-4.9484,148.22,-21.594
