0.44673,290.61,-27.532
-0.24846,290.87,-27.77
-2.0749,291.79,-27.281
-6.5095,292.66,-26.055
-12.672,293.53,-23.934
-19.858,292.7,-21.434
-26.51,292.2,-19.181
-31.626,290.35,-17.694
-34.419,288.07,-17.023
-35.255,285.68,-17.181
-34.767,277.39,-18.778
-30.96,268.32,-20.616
-24.716,258.53,-22.835
-16.374,246.03,-26.985
-4.926,234.25,-30.505
6.7838,222.73,-33.829
14.14,215.87,-35.289
26.071,203.58,-36.324
29.982,197.18,-35.465
30.068,190.02,-33.309
27.764,185.01,-31.411
21.378,178.08,-27.736
11.862,171.84,-24.298
2.0812,168.76,-21.814
-6.6909,167.78,-18.69
-15.203,168.33,-15.937
-21.195,170.27,-15.544
-24.159,174.02,-16.122
-23.95,179.19,-17.507
-20.866,185.09,-19.457
-15.007,194.57,-22.6
-8.1903,205.83,-26.115
-3.8589,212.69,-28.104
3.1753,225.11,-30.843
8.5761,236.24,-31.833
10.505,246.85,-31.604
10.682,257.81,-29.437
8.8851,268.79,-27.365
6.1358,279.25,-25.534
4.1721,288.88,-23.306
1.5645,293.64,-22.595
-0.9786,297.6,-22.172
-2.9167,300.1,-21.877
-3.9673,301.12,-21.846
-5.1656,301.67,-21.727
-5.6257,301.87,-21.629
-5.8664,301.88,-21.591
-5.9643,301.82,-21.58
-6.0737,301.67,-21.574
-6.1078,301.56,-21.594
